Country Name,Country Code,Indicator Name,Indicator Code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2.881119967,5.030360222,7.81633997,8.909799576,9.023599625,10.26004982,10.40344048,9.891860008,10.37887001,10.84932995,
Guinea-Bissau,GNB,Age dependency ratio (% of working-age population),SP.POP.DPND,84.15851805,83.61532017,82.93580355,82.17101026,81.382125,80.6102657,80.30529449,79.90909167,79.46076123,78.97441097,78.44823833
Guinea-Bissau,GNB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,39.485,39.276,39.078,38.881,38.675,38.444,38.175,37.863,37.503,37.097,
Guinea-Bissau,GNB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.093,13.895,13.686,13.468,13.242,13.011,12.777,12.547,12.322,12.106,
Guinea-Bissau,GNB,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,5.02029739,5.14377009,6.45398911,4.84681755,8.66292336,9.07834844,5.83547674,10.39683595,13.32170805,7.78711165,
Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.33929268,52.58253659,52.85546341,53.15473171,53.47663415,53.81436585,54.15941463,54.5035122,54.83841463,55.16004878,
Guinea-Bissau,GNB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2.167779922,2.501369953,,,,,,,,,
Guyana,GUY,Age dependency ratio (% of working-age population),SP.POP.DPND,70.10077823,68.63753038,66.7504551,64.77449935,63.06557167,61.68058426,59.05089154,56.90278321,54.99274967,53.06176426,51.0881276
Guyana,GUY,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.528,20.781,20.123,19.58,19.164,18.891,18.77,18.777,18.885,19.065,
Guyana,GUY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.727,7.712,7.717,7.737,7.771,7.818,7.879,7.954,8.04,8.137,
Guyana,GUY,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,8.0849403,8.76744941,15.59086723,19.14959819,17.18480809,14.71599512,15.59427421,13.14109634,8.77040591,9.44736498,
Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.5825122,65.68487805,65.7797561,65.87014634,65.957,66.04270732,66.12914634,66.21726829,66.31002439,66.40641463,
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,12.87434959,13.6869297,14.15256977,13.44324017,12.5173502,13.06637955,12.84799957,12.48062038,,,
Haiti,HTI,Age dependency ratio (% of working-age population),SP.POP.DPND,73.12851258,71.95974421,70.8923168,69.86559882,68.78702994,67.61743476,66.61126584,65.48233866,64.31454071,63.22449003,62.26450509
Haiti,HTI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,28.743,28.349,27.951,27.537,27.103,26.655,26.204,25.764,25.345,24.951,
Haiti,HTI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.125,9.947,9.764,9.582,9.404,9.236,9.081,8.942,8.821,8.717,
Haiti,HTI,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,8.19331442,12.60623096,9.21972111,9.45834681,6.1763866,5.48087477,5.48087477,3.44225018,6.13942346,6.13942346,
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.17846341,59.56741463,59.97739024,60.39797561,60.82221951,61.24012195,61.64519512,62.03339024,62.40114634,62.74743902,
Haiti,HTI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,
Honduras,HND,Age dependency ratio (% of working-age population),SP.POP.DPND,77.97012819,75.86043761,73.75431296,71.64590411,69.52802353,67.41133677,65.34245137,63.26496975,61.25054621,59.40097102,57.76867708
Honduras,HND,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,27.137,26.318,25.514,24.728,23.971,23.261,22.622,22.065,21.593,21.203,
Honduras,HND,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.137,5.105,5.077,5.055,5.038,5.026,5.017,5.012,5.01,5.011,
Honduras,HND,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,15.52516137,13.42208907,13.96953084,13.23855228,15.76088151,15.62753324,15.12734389,16.69053405,14.58942374,15.40435806,
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.48217073,71.67246341,71.85873171,72.03997561,72.21721951,72.39397561,72.57273171,72.75502439,72.94285366,73.13570732,
Honduras,HND,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,18.79223061,,20.65419006,,20.49556923,21.20455933,21.18413925,
"Hong Kong SAR, China",HKG,Age dependency ratio (% of working-age population),SP.POP.DPND,35.71200499,34.7016903,33.79690137,33.18043367,33.00790955,33.28645164,33.42863051,33.99602166,34.87204747,35.90210589,37.02607447
"Hong Kong SAR, China",HKG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.4,9.6,10.2,11.3,11.8,12.6,13.5,12.8,7.9,8.6,
"Hong Kong SAR, China",HKG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.7,5.5,5.7,6,5.9,6,6,6.1,6,6.2,
"Hong Kong SAR, China",HKG,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,,,,,,,,,,,
"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.5804878,82.37560976,82.32682927,82.37560976,82.77560976,82.97804878,83.42195122,83.4804878,83.83170732,83.9804878,
"Hong Kong SAR, China",HKG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,32.30270004,33.20819092,41.4968605,54.39400101,55.43484879,58.48680878,60.54973984,60.58628845,67.27591705,68.7787323,
Hungary,HUN,Age dependency ratio (% of working-age population),SP.POP.DPND,45.37560262,45.43017868,45.46089445,45.49306776,45.56604264,45.69834593,46.04321457,46.360507,46.72657693,47.22401323,47.87781433
Hungary,HUN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.7,9.9,9.7,9.9,9.6,9,8.8,9.1,9,9.5,
Hungary,HUN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.5,13.1,13.2,13,13,13,12.9,13,12.8,12.8,
Hungary,HUN,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,11.80429493,11.04050768,10.18236385,10.16232514,9.87601179,10.45022015,10.23280466,10.28327255,10.1389949,10.1389949,
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.64878049,73.09756098,73.15121951,73.70243902,73.90487805,74.20731707,74.85853659,75.06341463,75.56585366,75.87317073,
Hungary,HUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,65.10653687,67.61630249,67.34326172,64.46910095,61.70100021,60.36822128,59.50613022,59.79730988,57.01671982,53.19281006,
Iceland,ISL,Age dependency ratio (% of working-age population),SP.POP.DPND,51.05784013,50.56054478,50.12069788,49.77233156,49.53425918,49.39989384,49.72051832,50.02853534,50.42069513,50.9491205,51.59234209
Iceland,ISL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.4,14.5,14.6,15.2,15.8,15.4,14.1,14.1,13.4,13.4,
Iceland,ISL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.2,6.3,6.2,6.3,6.3,6.4,6.2,6.1,6.7,6.3,
Iceland,ISL,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,18.0889354,17.86540797,17.61811743,13.06911405,15.41231279,14.40564569,15.25241467,15.38332209,15.98721792,15.72585167,
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.50243902,81.15853659,81.45365854,81.6097561,81.75121951,81.89756098,82.35853659,82.91707317,82.06097561,82.06097561,
Iceland,ISL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,70.37673187,72.66465759,71.72129059,74.10327911,74.32348633,78.35315704,80.94235992,82.22757721,,,
India,IND,Age dependency ratio (% of working-age population),SP.POP.DPND,60.16142739,59.44279972,58.69540246,57.92277683,57.11481878,56.26853204,55.5326692,54.73407544,53.91608486,53.14193951,52.44887197
India,IND,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.146,23.653,23.144,22.625,22.103,21.595,21.116,20.679,20.291,19.952,
India,IND,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.109,8.005,7.901,7.8,7.7,7.606,7.52,7.446,7.385,7.339,
India,IND,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,4.50839964,4.39922564,4.42518742,4.34361163,4.36884071,4.2912175,4.42150035,4.48916295,4.65673641,5.04773107,
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.52387805,64.90809756,65.30043902,65.69943902,66.10263415,66.50614634,66.90417073,67.28987805,67.66041463,68.01380488,
India,IND,"School enrollment, tertiary (% gross)",SE.TER.ENRR,10.73015976,11.54055977,13.18877029,15.11709976,16.1029892,17.91148949,22.86137009,24.36532974,23.89011002,,
Indonesia,IDN,Age dependency ratio (% of working-age population),SP.POP.DPND,53.15474654,52.45451228,51.91381087,51.51985684,51.26603971,51.10152122,50.56344409,50.18423219,49.85606902,49.45758634,48.95607776
Indonesia,IDN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.476,21.429,21.364,21.283,21.177,21.034,20.841,20.595,20.297,19.955,
Indonesia,IDN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.298,7.272,7.242,7.215,7.194,7.178,7.168,7.162,7.16,7.161,
Indonesia,IDN,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,4.23545453,4.53665671,5.5296502,4.73966351,5.58445321,6.11740868,5.82675601,6.09337672,6.02900479,5.73006505,
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.16856098,67.3674878,67.56773171,67.76478049,67.95763415,68.14719512,68.33439024,68.51956098,68.70460976,68.8884878,
Indonesia,IDN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,17.25680923,17.31292915,17.81677055,20.70027924,23.05732918,24.19967079,26.50420952,30.65633011,31.28556061,31.10210037,
Iran,IRN,Age dependency ratio (% of working-age population),SP.POP.DPND,44.84139746,43.08379969,41.68636282,40.68749343,40.03555485,39.64796244,39.4745233,39.45031395,39.57647345,39.83739069,40.19461907
Iran,IRN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.753,17.856,18.001,18.154,18.278,18.336,18.295,18.15,17.9,17.544,
Iran,IRN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.138,5.137,5.116,5.072,5.008,4.927,4.838,4.755,4.686,4.636,
Iran,IRN,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,9.55435014,10.15977165,11.37091573,10.06964177,12.8322075,12.65274276,12.72739096,17.53158028,17.53158028,17.53158028,
Iran,IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.93170732,72.28812195,72.67419512,73.09207317,73.53417073,73.98317073,74.41258537,74.79934146,75.12597561,75.38931707,
Iran,IRN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,22.87607956,25.19457054,29.67996979,35.98199081,36.35739899,42.60557175,48.52058029,54.8990593,57.84608841,65.95755005,
Iraq,IRQ,Age dependency ratio (% of working-age population),SP.POP.DPND,83.10609064,82.71148305,82.61453604,82.63393851,82.54400911,82.27471769,81.70915902,80.87828231,79.97741956,79.22898489,78.69586062
Iraq,IRQ,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.132,35.261,35.395,35.494,35.534,35.496,35.37,35.17,34.91,34.594,
Iraq,IRQ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.69,5.72,5.729,5.709,5.661,5.585,5.49,5.387,5.286,5.193,
Iraq,IRQ,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,3.19772344,3.20037553,4.68982682,4.24575238,4.96854308,4.81591164,4.87188757,6.46038337,6.46038337,6.46038337,
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.38168293,68.2565122,68.19902439,68.22029268,68.31992683,68.49012195,68.70970732,68.94973171,69.1834878,69.39968293,
Iraq,IRQ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,16.05736923,,,,,,,,,,
Ireland,IRL,Age dependency ratio (% of working-age population),SP.POP.DPND,44.4010461,44.58766252,44.94343705,45.46691685,46.0955763,46.75717887,48.13599863,49.54704528,50.9494798,52.32497836,53.65716532
Ireland,IRL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.8,15.3,16.2,16.7,16.7,16.5,16.2,15.7,15,14.4,
Ireland,IRL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.8,6.7,6.4,6.3,6.3,6.1,6.2,6.3,6.4,6.4,
Ireland,IRL,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,16.53845137,16.0790809,15.96424552,15.5607276,14.65886862,9.29384899,12.14805153,13.44324909,13.44324909,13.44324909,
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.94390244,79.24146341,79.64146341,80.09512195,80.1902439,80.74390244,80.74634146,80.89512195,81,81.15365854,
Ireland,IRL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,54.24356842,55.62070084,57.83610153,55.31256866,57.83029938,63.05442047,65.78283691,67.63530731,73.16847992,,
Israel,ISR,Age dependency ratio (% of working-age population),SP.POP.DPND,60.9820086,60.58969478,60.33561931,60.21707168,60.2429632,60.44418264,61.05035909,61.78787412,62.60584158,63.41261601,64.12940849
Israel,ISR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.8,21,21.1,21.5,21.5,21.8,21.4,21.6,21.3,21.3,
Israel,ISR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.6,5.5,5.6,5.4,5.2,5.2,5.3,5.3,5.2,5.2,
Israel,ISR,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,9.60881908,10.53208816,10.67554019,10.59330686,10.83466235,11.17887416,11.26701653,11.76268565,11.76268565,11.56967868,
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.15121951,80.55365854,80.50487805,80.95121951,81.40487805,81.60243902,81.65609756,81.70487805,82.05609756,82.15365854,
Israel,ISR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,58.07997894,57.67433929,60.53205872,59.75865173,62.45764923,,65.84654999,67.79532623,66.27654266,66.1810379,
Italy,ITA,Age dependency ratio (% of working-age population),SP.POP.DPND,50.55252386,51.03208326,51.40973957,51.73256988,52.10106264,52.58653163,53.31053655,54.09307602,54.92698937,55.76291611,56.54415147
Italy,ITA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.6,9.6,9.7,9.8,9.6,9.5,9.2,9,8.5,8.3,
Italy,ITA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.8,9.6,9.8,9.9,10,9.9,10,10.3,10,9.8,
Italy,ITA,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,14.09979852,14.16494471,13.87202955,14.30039044,14.17603189,14.55601166,14.19287095,13.77259868,13.65742359,13.65207191,
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.78292683,81.28292683,81.43414634,81.48536585,81.63658537,82.03658537,82.18780488,82.23902439,82.6902439,82.6902439,
Italy,ITA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,64.08506775,65.7742691,66.59060669,66.44168091,66.81194305,66.20427704,66.17697144,65.03443909,63.4550705,,
Jamaica,JAM,Age dependency ratio (% of working-age population),SP.POP.DPND,62.49834035,60.99786756,59.62304127,58.23968219,56.72505357,55.09501127,53.76245123,52.27021464,50.76401971,49.4974173,48.62651083
Jamaica,JAM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.54,16.3,16.29,16.14,15.96,15.05,14.69,14.53,13.54,13.54,
Jamaica,JAM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.59,7.15,7.72,7.47,7.03,7.99,6.27,6.28,5.7,5.7,
Jamaica,JAM,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,3.52444677,4.4965148,5.53711929,6.44701905,5.49192244,8.4728926,6.46004895,7.13426811,9.71888518,8.0754906,
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.42802439,73.71560976,74.00929268,74.30195122,74.58404878,74.8474878,75.0862439,75.29982927,75.4882439,75.6535122,
Jamaica,JAM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,19.43955994,19.14834023,,23.89436913,23.74222946,27.17466927,26.50181961,29.06176949,27.83267975,,
Japan,JPN,Age dependency ratio (% of working-age population),SP.POP.DPND,50.71655387,51.68485938,52.75892456,53.96040516,55.31065223,56.818687,58.24496945,59.79003014,61.40089713,62.98493196,64.46694702
Japan,JPN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.413292219,8.65,8.63,8.7,8.5,8.5,8.3,8.2,8.2,8,
Japan,JPN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.530753759,8.53,8.71,9.1,9.1,9.5,9.9,10,10.1,10,
Japan,JPN,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,18.26592321,18.34510749,18.70560153,18.59154817,18.52104508,19.35960855,19.71636486,20.04513562,20.12174712,20.28215968,
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.92512195,82.32195122,82.50707317,82.58756098,82.93146341,82.84268293,82.59121951,83.09609756,83.33195122,83.58780488,
Japan,JPN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,54.97097015,57.10589981,57.81534958,57.6390686,57.67834091,58.07524109,59.92398834,61.45817184,62.41162872,,
Jordan,JOR,Age dependency ratio (% of working-age population),SP.POP.DPND,69.80514849,69.31263616,68.89177441,68.55213994,68.22624461,67.83027644,67.32808787,66.83974518,66.29880315,65.62759,64.77538658
Jordan,JOR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,29.341,29.09,28.888,28.719,28.567,28.4,28.182,27.891,27.515,27.052,
Jordan,JOR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,3.953,3.929,3.909,3.894,3.882,3.871,3.863,3.855,3.849,3.843,
Jordan,JOR,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,12.2566371,12.34711011,13.50867761,15.81248335,19.1484318,19.45968616,17.7788851,17.46491791,13.69326129,13.6752807,
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.63890244,72.80104878,72.96117073,73.1202439,73.27829268,73.43582927,73.59185366,73.74641463,73.9,74.05214634,
Jordan,JOR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,38.87668991,38.81483078,40.43994904,43.78174973,44.87424088,40.50038147,40.32986832,47.58631134,,,
Kazakhstan,KAZ,Age dependency ratio (% of working-age population),SP.POP.DPND,47.70155197,47.03537753,46.27202744,45.53418772,45.02262117,44.88358817,45.62060751,46.55681396,47.68693995,48.94889824,50.27004132
Kazakhstan,KAZ,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.42,19.71,20.79,22.75,22.15,22.54,22.52,22.69,22.73,23.13,
Kazakhstan,KAZ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.37,10.27,10.22,9.74,9.8,8.97,8.75,8.51,7.98,7.57,
Kazakhstan,KAZ,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,9.32793996,10.43691404,7.38153568,8.31591492,11.27785905,11.42313318,10.54495128,10.90237004,10.90237004,10.90237004,
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.9097561,66.16097561,66.50487805,67.02195122,68.42926829,68.29536585,68.98,69.61,70.45,71.62,
Kazakhstan,KAZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,58.03036118,,,,46.04590988,48.46517944,51.3237915,50.13055038,48.47533035,46.03990936
Kenya,KEN,Age dependency ratio (% of working-age population),SP.POP.DPND,84.03388023,83.65174691,83.33009742,83.08593512,82.89358985,82.71456517,82.47065631,82.19621347,81.86272255,81.42813219,80.86946228
Kenya,KEN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.506,38.308,38.026,37.676,37.264,36.798,36.289,35.749,35.194,34.636,
Kenya,KEN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.972,11.461,10.934,10.424,9.952,9.531,9.164,8.836,8.537,8.265,
Kenya,KEN,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,7.61106539,7.53954313,7.13061094,6.06206637,7.06544528,5.85072607,11.10961256,13.35301606,13.05253545,12.80118836,
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.51982927,54.59109756,55.69929268,56.78468293,57.80043902,58.71860976,59.53421951,60.27278049,60.95378049,61.57636585,
Kenya,KEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2.966229916,,,,4.046820164,,,,,,
Kiribati,KIR,Age dependency ratio (% of working-age population),SP.POP.DPND,67.9686363,66.00972208,65.7373946,66.22536686,66.31001009,65.57464312,65.87476425,65.09755342,63.84494626,63.02888092,63.00039147
Kiribati,KIR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,29.572,29.537,29.528,29.526,29.513,29.468,29.377,29.235,29.044,28.8,
Kiribati,KIR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.202,7.184,7.172,7.16,7.145,7.124,7.097,7.066,7.034,7.002,
Kiribati,KIR,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,9.1958042,10.57723577,13.09307266,11.858415,12.51449407,10.22142857,10.07746479,8.36309524,7.96,5.81,
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.78236585,64.88534146,64.9807561,65.07860976,65.18343902,65.30278049,65.44063415,65.59607317,65.76658537,65.95168293,
Kiribati,KIR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Age dependency ratio (% of working-age population),SP.POP.DPND,47.39992132,47.36641196,47.09882413,46.67319211,46.23442167,45.86540545,45.54837985,45.38621262,45.24405269,44.9135612,44.31443847
